# Best-fit model results for imfit 1.8.0 (OpenMP-enabled)
# Generated on Sun Nov 20 13:01:03 2022 by the following command:
#    imfit NGC5772_i.fits -c config_sersic_exp_moffat.dat --sky=203.02283 --gain=4.86 --readnoise=4.6225 --save-model=model-8.fits --save-residual=resid-8.fits --save-params=params-8.dat --bootstrap 500 --save-bootstrap=bootstrap_output_8.dat
#
#
#X0		341.5150
#Y0		279.0000
#FUNCTION Sersic
#PA		     90
#ell		0.179657
#n		1.95111
#I_e		    500
#r_e		9.45262
#FUNCTION Exponential
#PA		     90
#ell		0.44206
#I_0		111.923
#h		52.3203
#FUNCTION Moffat
#PA		     90
#ell		0.475777
#I_0		    100
#fwhm		113.131
#beta		144.332
#
# Bootstrap resampling output (500 iterations requested):
# X0_1		Y0_1		PA_1	ell_1	n_1	I_e_1	r_e_1	PA_2	ell_2	I_0_2	h_2	PA_3	ell_3	I_0_3	fwhm_3	beta_3	
341.3542274	279.0000000	90.00000000	0.2033745825	2.019345613	500.0000000	9.353559257	90.00000000	0.4380003330	118.8304698	51.39832979	90.00000000	0.4693131911	100.0000000	110.9499323	4710.208673
341.7117172	279.0000000	90.00000000	0.1629828302	2.224938667	500.0000000	9.235746531	90.00000000	0.4424754853	115.1876205	51.68556018	90.00000000	0.4805326622	100.0000000	111.5629204	39.80138088
341.6067967	279.0000000	90.00000000	0.1626539937	1.864788344	500.0000000	9.462646007	90.00000000	0.4448525722	110.0763491	52.55958418	90.00000000	0.4731818212	100.0000000	113.5747827	85.72354308
341.5461204	279.0000000	90.00000000	0.2015620052	1.750756309	500.0000000	9.423662082	90.00000000	0.4426367850	121.9278192	51.42924078	90.00000000	0.4669181665	100.0000000	110.5827256	4621.386276
341.4250377	279.0000000	90.00000000	0.2018353619	1.847824467	500.0000000	9.412878526	90.00000000	0.4413606263	120.5193896	51.26846162	90.00000000	0.4694189830	100.0000000	111.1706439	223.4816308
341.4285890	279.0000000	90.00000000	0.1993707037	1.834574698	500.0000000	9.355604423	90.00000000	0.4418784628	123.2288707	51.01268749	90.00000000	0.4660717904	100.0000000	109.9330576	80.21347864
341.5041675	279.0000000	90.00000000	0.1393521554	1.849337765	500.0000000	9.132875643	90.00000000	0.4548650688	121.5268625	51.67907337	90.00000000	0.4696324321	100.0000000	110.2720948	49.44832860
341.6283749	279.0000000	90.00000000	0.1051152830	2.150403213	500.0000000	8.996393598	90.00000000	0.4537018104	113.8193404	52.33299096	90.00000000	0.4847390817	100.0000000	112.4331812	31.33006043
341.4058560	279.0000000	90.00000000	0.1356753980	2.164926442	500.0000000	9.282455819	90.00000000	0.4530599303	108.3770201	53.13620643	90.00000000	0.4816233901	100.0000000	113.7066529	56.24323714
341.6938712	279.0000000	90.00000000	0.1799884216	2.099619416	500.0000000	9.506464575	90.00000000	0.4389729522	107.4771099	52.38725581	90.00000000	0.4780917050	100.0000000	114.1992242	74.06477576
341.4908501	279.0000000	90.00000000	0.1883010664	2.097819064	500.0000000	9.628003124	90.00000000	0.4449764566	102.5004897	53.60698771	90.00000000	0.4749603877	100.0000000	114.9407636	78.79328244
341.5293118	279.0000000	90.00000000	0.2097577921	1.780426276	500.0000000	9.678974092	90.00000000	0.4333258414	111.1941618	52.13181138	90.00000000	0.4731866483	100.0000000	113.9422357	4979.019868
341.3463295	279.0000000	90.00000000	0.1300132826	2.073562018	500.0000000	9.110220517	90.00000000	0.4465496703	118.2000377	51.59596611	90.00000000	0.4820532151	100.0000000	111.0534076	30.69642582
341.7121266	279.0000000	90.00000000	0.1801152082	1.812292485	500.0000000	9.370652227	90.00000000	0.4377370461	117.4904776	51.53119711	90.00000000	0.4763209721	100.0000000	112.4608890	332.0271565
341.7188841	279.0000000	90.00000000	0.06662535847	3.262398889	500.0000000	8.366974251	90.00000000	0.4736004497	191.8156728	46.34496808	90.00000000	0.4948535032	65.08013117	108.3398919	16080.99700
341.5208111	279.0000000	90.00000000	0.2389220073	1.813801851	500.0000000	9.477100612	90.00000000	0.4291056283	127.7049243	50.06239303	90.00000000	0.4680989275	100.0000000	109.5719291	3980.613263
341.5220506	279.0000000	90.00000000	0.1928853666	1.955450701	500.0000000	9.640824029	90.00000000	0.4347364499	106.0622986	52.87178775	90.00000000	0.4798807839	100.0000000	114.6800026	396.6657979
341.3641312	279.0000000	90.00000000	0.1476233129	2.036924145	500.0000000	9.097472445	90.00000000	0.4443934332	119.6488830	51.40211579	90.00000000	0.4801680090	100.0000000	110.7365180	27.75989239
341.5380421	279.0000000	90.00000000	0.03054865843	3.050489171	500.0000000	8.070203669	90.00000000	0.4857379940	214.2957406	45.16003728	90.00000000	0.4709477137	56.14460578	107.9254253	229.2015698
341.5507777	279.0000000	90.00000000	0.1949098715	1.957110985	500.0000000	9.370900765	90.00000000	0.4359264507	116.9342066	51.63650884	90.00000000	0.4735361117	100.0000000	111.8800373	236.5633378
341.5103088	279.0000000	90.00000000	0.2052057151	2.105141837	500.0000000	9.358108976	90.00000000	0.4383978197	119.9979311	51.15860308	90.00000000	0.4707911653	100.0000000	110.0171182	64.38660503
341.5099498	279.0000000	90.00000000	0.1700637024	2.104472815	500.0000000	9.199241985	90.00000000	0.4394655742	119.7594309	51.17717794	90.00000000	0.4780516451	100.0000000	110.3213147	34.94692035
341.6427070	279.0000000	90.00000000	0.1410488961	1.911949775	500.0000000	9.413807420	90.00000000	0.4478595863	105.0535692	53.45791356	90.00000000	0.4806983637	100.0000000	115.2512681	6172.545695
341.3606974	279.0000000	90.00000000	0.1524911262	2.177581521	500.0000000	9.245036958	90.00000000	0.4485485178	110.4600432	52.49402817	90.00000000	0.4812216864	100.0000000	113.0389476	31.50829379
341.6675470	279.0000000	90.00000000	0.1386226126	2.244814781	500.0000000	9.303841365	90.00000000	0.4516126912	106.5249359	53.04153796	90.00000000	0.4847895068	100.0000000	113.9891802	28.01229406
341.4894087	279.0000000	90.00000000	0.1705838267	2.394721865	500.0000000	9.249534221	90.00000000	0.4543743409	112.7356484	52.08280512	90.00000000	0.4742642561	100.0000000	111.1719584	20.61417662
341.5055172	279.0000000	90.00000000	0.1484690676	2.577476204	500.0000000	9.072162476	90.00000000	0.4474586131	116.0847656	51.33615481	90.00000000	0.4858049397	100.0000000	110.8571401	16.68340844
341.4278829	279.0000000	90.00000000	0.1514327433	1.938895356	500.0000000	9.366050285	90.00000000	0.4504969751	108.2078910	53.34970532	90.00000000	0.4743777274	100.0000000	113.8578439	12054.60563
341.6635497	279.0000000	90.00000000	0.1396036046	2.144532197	500.0000000	9.263626890	90.00000000	0.4436784093	110.8513083	52.25665598	90.00000000	0.4857513965	100.0000000	113.8076999	54.23951750
341.6551338	279.0000000	90.00000000	0.1400510533	2.847438038	500.0000000	8.934501292	90.00000000	0.4483400285	119.1455197	50.69004488	90.00000000	0.4923083470	100.0000000	110.0085055	12.34632423
341.6090478	279.0000000	90.00000000	0.1794308897	1.909835170	500.0000000	9.464375596	90.00000000	0.4463776750	109.3336385	52.48984027	90.00000000	0.4718838080	100.0000000	113.9824075	10674.28031
341.5233699	279.0000000	90.00000000	0.1501315647	2.428496979	500.0000000	9.185997719	90.00000000	0.4433149119	109.0504330	52.67468044	90.00000000	0.4871293556	100.0000000	112.7657779	30.87748541
341.6049993	279.0000000	90.00000000	0.2223419040	2.086797863	500.0000000	9.282415055	90.00000000	0.4353994762	128.3747534	49.86930079	90.00000000	0.4751210286	100.0000000	108.3031453	20.07100766
341.5755515	279.0000000	90.00000000	0.1942027393	2.044837658	500.0000000	9.507338014	90.00000000	0.4393852633	113.0294176	51.96750274	90.00000000	0.4759059974	100.0000000	111.9250286	45.59825157
341.0584689	279.0000000	90.00000000	0.1750977330	2.260080772	500.0000000	9.096012445	90.00000000	0.4403072827	126.4078004	49.87947711	90.00000000	0.4784854121	100.0000000	108.4498909	15.81899681
341.6033602	279.0000000	90.00000000	0.1705087458	2.117844078	500.0000000	9.471151173	90.00000000	0.4420700075	106.3025654	52.89035035	90.00000000	0.4824379821	100.0000000	114.5431208	57.59143185
341.2855679	279.0000000	90.00000000	0.2528791581	1.956421038	500.0000000	9.792293995	90.00000000	0.4274349333	112.7740360	51.56234947	90.00000000	0.4742929614	100.0000000	113.4871039	342.1003747
341.3865434	279.0000000	90.00000000	0.1753450782	1.803224043	500.0000000	9.512713488	90.00000000	0.4364673623	112.3157140	52.18712990	90.00000000	0.4772211892	100.0000000	112.9466657	90.71994780
341.4592415	279.0000000	90.00000000	0.08265270240	3.438346794	500.0000000	8.509303183	90.00000000	0.4801159757	196.2609419	45.91723577	90.00000000	0.4843764439	59.02491467	110.7707121	3057.759429
341.6754455	279.0000000	90.00000000	0.1821403281	1.780276464	500.0000000	9.584011876	90.00000000	0.4392973107	111.7032312	52.50295049	90.00000000	0.4725162599	100.0000000	112.7544712	21599.23597
341.7472169	279.0000000	90.00000000	0.1238682077	2.499800891	500.0000000	8.949229236	90.00000000	0.4504613488	119.0157746	50.97349525	90.00000000	0.4846861217	100.0000000	110.1405764	14.58340510
341.0453013	279.0000000	90.00000000	0.1650767020	2.355517951	500.0000000	9.208143716	90.00000000	0.4415524271	114.6830358	51.48198501	90.00000000	0.4876588761	100.0000000	111.6831259	21.10540351
341.6855017	279.0000000	90.00000000	0.1654715364	1.995894322	500.0000000	9.325390815	90.00000000	0.4429261229	114.5183052	51.77929490	90.00000000	0.4775258555	100.0000000	112.8095977	88.13761459
341.2821322	279.0000000	90.00000000	0.1637211051	2.307939626	500.0000000	9.196133433	90.00000000	0.4437035227	116.7232800	51.26379113	90.00000000	0.4824320512	100.0000000	111.6255355	20.48256246
341.3166465	279.0000000	90.00000000	0.2094361870	2.047935164	500.0000000	9.367911106	90.00000000	0.4379547836	119.0431754	51.33170449	90.00000000	0.4717971380	100.0000000	110.8388249	50.85946088
341.5707676	279.0000000	90.00000000	0.2217839055	1.935946443	500.0000000	9.582081787	90.00000000	0.4325190085	115.6014552	51.45563841	90.00000000	0.4735784327	100.0000000	112.4319481	175.5161577
341.5135996	279.0000000	90.00000000	0.1793491892	2.257169474	500.0000000	9.409548838	90.00000000	0.4398159665	111.3391533	51.78878405	90.00000000	0.4816700551	100.0000000	112.5615865	28.95839317
341.6516033	279.0000000	90.00000000	0.1965866261	1.840031569	500.0000000	9.524268387	90.00000000	0.4357694377	112.1550560	52.14532731	90.00000000	0.4717460927	100.0000000	113.2627527	652.5826505
341.7668426	279.0000000	90.00000000	0.1529514474	1.897480586	500.0000000	9.349669073	90.00000000	0.4534125852	110.4758090	52.95785252	90.00000000	0.4718255834	100.0000000	113.6768940	9810.250440
341.6372534	279.0000000	90.00000000	0.1979215553	1.939280413	500.0000000	9.703060541	90.00000000	0.4426941588	105.9324177	53.15115271	90.00000000	0.4725736542	100.0000000	114.4524209	46801.43226
341.7153651	279.0000000	90.00000000	0.1640995122	2.123403985	500.0000000	9.413767611	90.00000000	0.4424774604	107.0221042	52.91933241	90.00000000	0.4820004041	100.0000000	114.0485937	67.99348202
341.7326882	279.0000000	90.00000000	0.1679873652	1.971271359	500.0000000	9.309780600	90.00000000	0.4518609912	117.1881878	51.85654928	90.00000000	0.4713827537	100.0000000	110.9923115	33.38397136
341.3840593	279.0000000	90.00000000	0.1621527170	1.963196099	500.0000000	9.430055884	90.00000000	0.4403004217	109.1523862	52.70664962	90.00000000	0.4812040488	100.0000000	114.2560667	215.9223972
341.4767482	279.0000000	90.00000000	0.2262831033	1.798475345	500.0000000	9.509142093	90.00000000	0.4399125926	125.0182667	50.71356962	90.00000000	0.4641446496	100.0000000	109.8118698	396.8024714
341.5909351	279.0000000	90.00000000	0.2027105320	1.774054921	500.0000000	9.639795293	90.00000000	0.4362149691	113.4525810	51.97687710	90.00000000	0.4708442771	100.0000000	112.6911768	19454.19518
341.7635630	279.0000000	90.00000000	0.1683778639	2.041811973	500.0000000	9.233129911	90.00000000	0.4394727528	117.6037695	51.46228393	90.00000000	0.4804007624	100.0000000	111.6603046	32.58248469
341.3874704	279.0000000	90.00000000	0.1570744361	1.913175486	500.0000000	9.583443311	90.00000000	0.4445679866	101.1714916	53.93966333	90.00000000	0.4826960275	100.0000000	116.3550424	27074.92529
341.4999696	279.0000000	90.00000000	0.2232629526	1.770956060	500.0000000	9.337626313	90.00000000	0.4279789790	132.1695195	49.70522330	90.00000000	0.4747724472	100.0000000	108.8439203	4464.278860
341.4749532	279.0000000	90.00000000	0.1899251528	1.810673388	500.0000000	9.525373582	90.00000000	0.4369185833	111.8083811	52.23360170	90.00000000	0.4710473384	100.0000000	113.2660838	895.8532839
341.7239564	279.0000000	90.00000000	0.1889316005	1.904508608	500.0000000	9.373814214	90.00000000	0.4386699595	116.9207837	51.51640392	90.00000000	0.4746852201	100.0000000	111.9493070	134.1233524
341.5349918	279.0000000	90.00000000	0.1901787842	2.058633034	500.0000000	9.289893930	90.00000000	0.4385163891	118.9363212	51.11416197	90.00000000	0.4768355428	100.0000000	111.1130394	37.09739606
341.5619242	279.0000000	90.00000000	0.1514586452	1.907791843	500.0000000	9.317349328	90.00000000	0.4518134517	110.8459647	53.01364960	90.00000000	0.4768947789	100.0000000	113.5374798	5702.576789
341.5200887	279.0000000	90.00000000	0.1846280510	2.047764779	500.0000000	9.423630358	90.00000000	0.4367746154	113.6128076	51.92184140	90.00000000	0.4773718262	100.0000000	112.2513016	49.20931399
341.5918681	279.0000000	90.00000000	0.1866346777	1.770745271	500.0000000	9.421840714	90.00000000	0.4353563126	119.3368333	51.28596126	90.00000000	0.4768163523	100.0000000	112.0480516	5764.995244
341.5162383	279.0000000	90.00000000	0.1686979918	2.016092577	500.0000000	9.568450767	90.00000000	0.4418272092	102.9818399	53.59347630	90.00000000	0.4835552238	100.0000000	115.9286650	2888.671844
341.9100208	279.0000000	90.00000000	0.1989441793	2.006349182	500.0000000	9.324275488	90.00000000	0.4297088492	124.7613572	49.69677120	90.00000000	0.4780504688	100.0000000	109.8628003	18.47800920
341.5134992	279.0000000	90.00000000	0.2434575938	1.861475816	500.0000000	9.463255263	90.00000000	0.4247352920	128.9670756	49.58497522	90.00000000	0.4715815970	100.0000000	109.0925145	51.12535473
341.3631129	279.0000000	90.00000000	0.1237470473	1.927268023	500.0000000	9.295041706	90.00000000	0.4482478648	109.9532669	52.71666856	90.00000000	0.4824651682	100.0000000	113.8817178	104.6564327
341.8073819	279.0000000	90.00000000	0.1783984668	2.148875350	500.0000000	9.299371995	90.00000000	0.4505910037	116.4872608	51.46987219	90.00000000	0.4719921005	100.0000000	111.4794171	22.71122788
341.5912419	279.0000000	90.00000000	0.1770839983	1.936541242	500.0000000	9.499556601	90.00000000	0.4439244259	108.6752403	52.83765875	90.00000000	0.4740815365	100.0000000	114.1400790	5047.309016
341.5487871	279.0000000	90.00000000	0.1301391509	2.042696045	500.0000000	9.196311496	90.00000000	0.4502975646	114.8531967	51.84565288	90.00000000	0.4828206620	100.0000000	112.9333556	33.33008269
341.1341315	279.0000000	90.00000000	0.1607210067	2.156838091	500.0000000	9.379157726	90.00000000	0.4541443666	108.8212225	52.53728500	90.00000000	0.4772935448	100.0000000	113.5599867	26.64624725
341.4603397	279.0000000	90.00000000	0.1354414087	1.944546175	500.0000000	9.404754550	90.00000000	0.4480813034	105.8412008	53.17990280	90.00000000	0.4796242872	100.0000000	114.5581798	65.68495284
341.4815740	279.0000000	90.00000000	0.1887239324	1.873022074	500.0000000	9.579725949	90.00000000	0.4406690750	108.2113357	52.65947736	90.00000000	0.4714271746	100.0000000	113.9926364	4567.035987
341.4295555	279.0000000	90.00000000	0.1987903427	1.821189729	500.0000000	9.493765207	90.00000000	0.4419128682	114.2639911	52.17799876	90.00000000	0.4706428237	100.0000000	112.8547497	17540.55529
341.3768226	279.0000000	90.00000000	0.1852602605	1.857636072	500.0000000	9.596622246	90.00000000	0.4484878466	107.6475769	53.05765302	90.00000000	0.4697006541	100.0000000	114.3131874	11067.16825
341.3049030	279.0000000	90.00000000	0.1905631758	2.108593420	500.0000000	9.652092973	90.00000000	0.4374754495	104.0265145	53.17448681	90.00000000	0.4827651438	100.0000000	115.0569154	571.8549495
341.4153039	279.0000000	90.00000000	0.1847108964	1.805284574	500.0000000	9.359233536	90.00000000	0.4362551425	121.1600070	50.89057030	90.00000000	0.4775972123	100.0000000	111.7000358	43.63070458
341.5658330	279.0000000	90.00000000	0.1514664961	1.927830343	500.0000000	9.419709695	90.00000000	0.4420328080	106.8807999	53.09000087	90.00000000	0.4803829403	100.0000000	114.4307633	11104.66926
341.3594089	279.0000000	90.00000000	0.1508219679	1.871616247	500.0000000	9.482911039	90.00000000	0.4472199790	106.3299447	53.12131450	90.00000000	0.4769350420	100.0000000	114.8699048	185.9565327
341.6934177	279.0000000	90.00000000	0.1489673476	2.049732538	500.0000000	9.305952285	90.00000000	0.4433179461	110.9797489	51.99188466	90.00000000	0.4819265934	100.0000000	113.3183259	29.37574869
341.6340343	279.0000000	90.00000000	0.2087864660	1.865388811	500.0000000	9.385351678	90.00000000	0.4421001326	123.6160158	51.06735234	90.00000000	0.4651925397	100.0000000	109.5106674	127.2482866
341.4194447	279.0000000	90.00000000	0.2093752216	2.113500894	500.0000000	9.458976263	90.00000000	0.4351970360	116.5209150	51.16503411	90.00000000	0.4770400951	100.0000000	111.9946455	59.80209926
341.4274764	279.0000000	90.00000000	0.2018629133	1.735967365	500.0000000	9.435431515	90.00000000	0.4454744858	123.3398207	51.14884462	90.00000000	0.4633364531	100.0000000	109.9110875	100.2042186
